,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
3612,0.03,2,9216,2,96-0,722,Bernoulli,Diff-Means-Frac-0.75,-1.0507117071101304
3613,0.03,2,9216,2,96-0,722,Bernoulli,LeastSqs-Prop,-1.8746945749963382
3614,0.03,2,9216,2,96-0,722,Bernoulli,LeastSqs-Num,1.9599368257392944
3615,0.03,2,9216,2,96-0,723,Bernoulli,Graph-Aware,-1.8762308021242915
3616,0.03,2,9216,2,96-0,723,Bernoulli,Diff-Means-Stnd,-0.6812605973069786
3617,0.03,2,9216,2,96-0,723,Bernoulli,Diff-Means-Frac-0.75,-1.048028181513781
3618,0.03,2,9216,2,96-0,723,Bernoulli,LeastSqs-Prop,-2.5069405036062333
3619,0.03,2,9216,2,96-0,723,Bernoulli,LeastSqs-Num,1.9895693524866367
3620,0.03,2,9216,2,96-0,724,Bernoulli,Graph-Aware,1.9167077325772826
3621,0.03,2,9216,2,96-0,724,Bernoulli,Diff-Means-Stnd,-0.6637822081899972
3622,0.03,2,9216,2,96-0,724,Bernoulli,Diff-Means-Frac-0.75,-1.0503901895077545
3623,0.03,2,9216,2,96-0,724,Bernoulli,LeastSqs-Prop,-2.019779048705289
3624,0.03,2,9216,2,96-0,724,Bernoulli,LeastSqs-Num,2.1123101560298756
3625,0.03,2,9216,2,96-0,725,Bernoulli,Graph-Aware,-0.38997035213647663
3626,0.03,2,9216,2,96-0,725,Bernoulli,Diff-Means-Stnd,-0.6811177309112543
3627,0.03,2,9216,2,96-0,725,Bernoulli,Diff-Means-Frac-0.75,-1.0502681473035385
3628,0.03,2,9216,2,96-0,725,Bernoulli,LeastSqs-Prop,-2.7385718260719925
3629,0.03,2,9216,2,96-0,725,Bernoulli,LeastSqs-Num,2.2227998563299245
3630,0.03,2,9216,2,96-0,726,Bernoulli,Graph-Aware,-2.3206052350196553
3631,0.03,2,9216,2,96-0,726,Bernoulli,Diff-Means-Stnd,-0.67368324540602
3632,0.03,2,9216,2,96-0,726,Bernoulli,Diff-Means-Frac-0.75,-1.0485264891515456
3633,0.03,2,9216,2,96-0,726,Bernoulli,LeastSqs-Prop,-2.0759923124852455
3634,0.03,2,9216,2,96-0,726,Bernoulli,LeastSqs-Num,1.7799267881797214
3635,0.03,2,9216,2,96-0,727,Bernoulli,Graph-Aware,0.2684925236605881
3636,0.03,2,9216,2,96-0,727,Bernoulli,Diff-Means-Stnd,-0.6862611441564987
3637,0.03,2,9216,2,96-0,727,Bernoulli,Diff-Means-Frac-0.75,-1.0505343008489707
3638,0.03,2,9216,2,96-0,727,Bernoulli,LeastSqs-Prop,-1.7026191498724792
3639,0.03,2,9216,2,96-0,727,Bernoulli,LeastSqs-Num,1.3826009937165098
3640,0.03,2,9216,2,96-0,728,Bernoulli,Graph-Aware,1.4280920735438773
3641,0.03,2,9216,2,96-0,728,Bernoulli,Diff-Means-Stnd,-0.6796774144642134
3642,0.03,2,9216,2,96-0,728,Bernoulli,Diff-Means-Frac-0.75,-1.0502388561712017
3643,0.03,2,9216,2,96-0,728,Bernoulli,LeastSqs-Prop,-1.7509908679169108
3644,0.03,2,9216,2,96-0,728,Bernoulli,LeastSqs-Num,2.3601862300480883
3645,0.03,2,9216,2,96-0,729,Bernoulli,Graph-Aware,-1.7904883074139484
3646,0.03,2,9216,2,96-0,729,Bernoulli,Diff-Means-Stnd,-0.6761843640005678
3647,0.03,2,9216,2,96-0,729,Bernoulli,Diff-Means-Frac-0.75,-1.048360946551551
3648,0.03,2,9216,2,96-0,729,Bernoulli,LeastSqs-Prop,-2.5531322334561284
3649,0.03,2,9216,2,96-0,729,Bernoulli,LeastSqs-Num,1.5029714703965118
3650,0.03,2,9216,2,96-0,730,Bernoulli,Graph-Aware,2.3184667764166145
3651,0.03,2,9216,2,96-0,730,Bernoulli,Diff-Means-Stnd,-0.6482898845053212
3652,0.03,2,9216,2,96-0,730,Bernoulli,Diff-Means-Frac-0.75,-1.0492139798890674
3653,0.03,2,9216,2,96-0,730,Bernoulli,LeastSqs-Prop,-1.8709893378923976
3654,0.03,2,9216,2,96-0,730,Bernoulli,LeastSqs-Num,1.7448235839776403
3655,0.03,2,9216,2,96-0,731,Bernoulli,Graph-Aware,-0.967190078144095
3656,0.03,2,9216,2,96-0,731,Bernoulli,Diff-Means-Stnd,-0.6783962501488461
3657,0.03,2,9216,2,96-0,731,Bernoulli,Diff-Means-Frac-0.75,-1.0472403880817722
3658,0.03,2,9216,2,96-0,731,Bernoulli,LeastSqs-Prop,-2.1493346453271656
3659,0.03,2,9216,2,96-0,731,Bernoulli,LeastSqs-Num,2.6215177442473063
3660,0.03,2,9216,2,96-0,732,Bernoulli,Graph-Aware,4.330825501149182
3661,0.03,2,9216,2,96-0,732,Bernoulli,Diff-Means-Stnd,-0.664728895035389
3662,0.03,2,9216,2,96-0,732,Bernoulli,Diff-Means-Frac-0.75,-1.0504515102389824
3663,0.03,2,9216,2,96-0,732,Bernoulli,LeastSqs-Prop,-1.780362992645042
3664,0.03,2,9216,2,96-0,732,Bernoulli,LeastSqs-Num,1.520675688651536
3665,0.03,2,9216,2,96-0,733,Bernoulli,Graph-Aware,-0.9000041542376073
3666,0.03,2,9216,2,96-0,733,Bernoulli,Diff-Means-Stnd,-0.6761094758553592
3667,0.03,2,9216,2,96-0,733,Bernoulli,Diff-Means-Frac-0.75,-1.0498546889595792
3668,0.03,2,9216,2,96-0,733,Bernoulli,LeastSqs-Prop,-2.3764103800651557
3669,0.03,2,9216,2,96-0,733,Bernoulli,LeastSqs-Num,1.8623323253224389
3670,0.03,2,9216,2,96-0,734,Bernoulli,Graph-Aware,-2.4531691096558728
3671,0.03,2,9216,2,96-0,734,Bernoulli,Diff-Means-Stnd,-0.6748022503316204
3672,0.03,2,9216,2,96-0,734,Bernoulli,Diff-Means-Frac-0.75,-1.0488841037936532
3673,0.03,2,9216,2,96-0,734,Bernoulli,LeastSqs-Prop,-2.4800647155325137
3674,0.03,2,9216,2,96-0,734,Bernoulli,LeastSqs-Num,1.4218386957687243
3675,0.03,2,9216,2,96-0,735,Bernoulli,Graph-Aware,-1.0070868413638663
3676,0.03,2,9216,2,96-0,735,Bernoulli,Diff-Means-Stnd,-0.6726067915174772
3677,0.03,2,9216,2,96-0,735,Bernoulli,Diff-Means-Frac-0.75,-1.048941674983016
3678,0.03,2,9216,2,96-0,735,Bernoulli,LeastSqs-Prop,-1.2746738483986086
3679,0.03,2,9216,2,96-0,735,Bernoulli,LeastSqs-Num,1.6588485760858949
3680,0.03,2,9216,2,96-0,736,Bernoulli,Graph-Aware,-1.220954146669374
3681,0.03,2,9216,2,96-0,736,Bernoulli,Diff-Means-Stnd,-0.6920196300808517
3682,0.03,2,9216,2,96-0,736,Bernoulli,Diff-Means-Frac-0.75,-1.0473547811241029
3683,0.03,2,9216,2,96-0,736,Bernoulli,LeastSqs-Prop,-2.406734995650485
3684,0.03,2,9216,2,96-0,736,Bernoulli,LeastSqs-Num,1.2934819031118456
3685,0.03,2,9216,2,96-0,737,Bernoulli,Graph-Aware,0.025291899295985954
3686,0.03,2,9216,2,96-0,737,Bernoulli,Diff-Means-Stnd,-0.6695146657771498
3687,0.03,2,9216,2,96-0,737,Bernoulli,Diff-Means-Frac-0.75,-1.050674684168839
3688,0.03,2,9216,2,96-0,737,Bernoulli,LeastSqs-Prop,-1.97874669999517
3689,0.03,2,9216,2,96-0,737,Bernoulli,LeastSqs-Num,2.479933082503947
3690,0.03,2,9216,2,96-0,738,Bernoulli,Graph-Aware,-0.9799955473943484
3691,0.03,2,9216,2,96-0,738,Bernoulli,Diff-Means-Stnd,-0.6635778878458463
3692,0.03,2,9216,2,96-0,738,Bernoulli,Diff-Means-Frac-0.75,-1.049210278251919
3693,0.03,2,9216,2,96-0,738,Bernoulli,LeastSqs-Prop,-2.55597752679792
3694,0.03,2,9216,2,96-0,738,Bernoulli,LeastSqs-Num,1.4379715396736565
3695,0.03,2,9216,2,96-0,739,Bernoulli,Graph-Aware,0.067339995683617
3696,0.03,2,9216,2,96-0,739,Bernoulli,Diff-Means-Stnd,-0.6693013378027332
3697,0.03,2,9216,2,96-0,739,Bernoulli,Diff-Means-Frac-0.75,-1.0504194102846554
3698,0.03,2,9216,2,96-0,739,Bernoulli,LeastSqs-Prop,-1.957842015767621
3699,0.03,2,9216,2,96-0,739,Bernoulli,LeastSqs-Num,2.243291730377385
3700,0.03,2,9216,2,96-0,740,Bernoulli,Graph-Aware,0.07580527303350224
3701,0.03,2,9216,2,96-0,740,Bernoulli,Diff-Means-Stnd,-0.682047278116181
3702,0.03,2,9216,2,96-0,740,Bernoulli,Diff-Means-Frac-0.75,-1.0502709059836206
3703,0.03,2,9216,2,96-0,740,Bernoulli,LeastSqs-Prop,-2.1599421729715598
3704,0.03,2,9216,2,96-0,740,Bernoulli,LeastSqs-Num,2.1705063171443113
3705,0.03,2,9216,2,96-0,741,Bernoulli,Graph-Aware,1.5627360750032284
3706,0.03,2,9216,2,96-0,741,Bernoulli,Diff-Means-Stnd,-0.661011324940482
3707,0.03,2,9216,2,96-0,741,Bernoulli,Diff-Means-Frac-0.75,-1.0505208630581033
3708,0.03,2,9216,2,96-0,741,Bernoulli,LeastSqs-Prop,-1.8279297337189244
3709,0.03,2,9216,2,96-0,741,Bernoulli,LeastSqs-Num,2.1179476525875685
3710,0.03,2,9216,2,96-0,742,Bernoulli,Graph-Aware,2.300214423481536
3711,0.03,2,9216,2,96-0,742,Bernoulli,Diff-Means-Stnd,-0.654042481950503
3712,0.03,2,9216,2,96-0,742,Bernoulli,Diff-Means-Frac-0.75,-1.051324660457975
3713,0.03,2,9216,2,96-0,742,Bernoulli,LeastSqs-Prop,-1.9775181020776533
3714,0.03,2,9216,2,96-0,742,Bernoulli,LeastSqs-Num,1.7295366802271017
3715,0.03,2,9216,2,96-0,743,Bernoulli,Graph-Aware,-0.32584165533992504
3716,0.03,2,9216,2,96-0,743,Bernoulli,Diff-Means-Stnd,-0.6894935488792457
3717,0.03,2,9216,2,96-0,743,Bernoulli,Diff-Means-Frac-0.75,-1.0509563656486012
3718,0.03,2,9216,2,96-0,743,Bernoulli,LeastSqs-Prop,-2.3054826413469858
3719,0.03,2,9216,2,96-0,743,Bernoulli,LeastSqs-Num,2.027101939309264
3720,0.03,2,9216,2,96-0,744,Bernoulli,Graph-Aware,0.31611216989823987
3721,0.03,2,9216,2,96-0,744,Bernoulli,Diff-Means-Stnd,-0.6625182630870403
3722,0.03,2,9216,2,96-0,744,Bernoulli,Diff-Means-Frac-0.75,-1.0483569070578589
3723,0.03,2,9216,2,96-0,744,Bernoulli,LeastSqs-Prop,-2.1551883460066144
3724,0.03,2,9216,2,96-0,744,Bernoulli,LeastSqs-Num,1.7653492127392791
3725,0.03,2,9216,2,96-0,745,Bernoulli,Graph-Aware,-1.3687383108679847
3726,0.03,2,9216,2,96-0,745,Bernoulli,Diff-Means-Stnd,-0.6794683634282657
3727,0.03,2,9216,2,96-0,745,Bernoulli,Diff-Means-Frac-0.75,-1.0514961467064585
3728,0.03,2,9216,2,96-0,745,Bernoulli,LeastSqs-Prop,-2.5504972523656435
3729,0.03,2,9216,2,96-0,745,Bernoulli,LeastSqs-Num,0.6250121377743965
3730,0.03,2,9216,2,96-0,746,Bernoulli,Graph-Aware,-1.8968879861301693
3731,0.03,2,9216,2,96-0,746,Bernoulli,Diff-Means-Stnd,-0.673358618435721
3732,0.03,2,9216,2,96-0,746,Bernoulli,Diff-Means-Frac-0.75,-1.0508819022319253
3733,0.03,2,9216,2,96-0,746,Bernoulli,LeastSqs-Prop,-2.1869303695606575
3734,0.03,2,9216,2,96-0,746,Bernoulli,LeastSqs-Num,2.10199519452
3735,0.03,2,9216,2,96-0,747,Bernoulli,Graph-Aware,-1.4681715771204233
3736,0.03,2,9216,2,96-0,747,Bernoulli,Diff-Means-Stnd,-0.6493897992170468
3737,0.03,2,9216,2,96-0,747,Bernoulli,Diff-Means-Frac-0.75,-1.0493157269356466
3738,0.03,2,9216,2,96-0,747,Bernoulli,LeastSqs-Prop,-2.282269569859287
3739,0.03,2,9216,2,96-0,747,Bernoulli,LeastSqs-Num,2.2689290743978745
3740,0.03,2,9216,2,96-0,748,Bernoulli,Graph-Aware,0.0109959387944327
3741,0.03,2,9216,2,96-0,748,Bernoulli,Diff-Means-Stnd,-0.6557945910082967
3742,0.03,2,9216,2,96-0,748,Bernoulli,Diff-Means-Frac-0.75,-1.048865132054974
3743,0.03,2,9216,2,96-0,748,Bernoulli,LeastSqs-Prop,-1.467440370566566
3744,0.03,2,9216,2,96-0,748,Bernoulli,LeastSqs-Num,1.6883814644577042
3745,0.03,2,9216,2,96-0,749,Bernoulli,Graph-Aware,-1.5660776985354503
3746,0.03,2,9216,2,96-0,749,Bernoulli,Diff-Means-Stnd,-0.6891138106267143
3747,0.03,2,9216,2,96-0,749,Bernoulli,Diff-Means-Frac-0.75,-1.048645541856419
3748,0.03,2,9216,2,96-0,749,Bernoulli,LeastSqs-Prop,-1.7949930124767777
3749,0.03,2,9216,2,96-0,749,Bernoulli,LeastSqs-Num,2.231507365622048
3750,0.03,2,9216,2,96-0,750,Bernoulli,Graph-Aware,-1.4368283329115392
3751,0.03,2,9216,2,96-0,750,Bernoulli,Diff-Means-Stnd,-0.6936848655901151
3752,0.03,2,9216,2,96-0,750,Bernoulli,Diff-Means-Frac-0.75,-1.0502039286826343
3753,0.03,2,9216,2,96-0,750,Bernoulli,LeastSqs-Prop,-1.9843786717889953
3754,0.03,2,9216,2,96-0,750,Bernoulli,LeastSqs-Num,2.7124172360104253
3755,0.03,2,9216,2,96-0,751,Bernoulli,Graph-Aware,-0.5366751905898308
3756,0.03,2,9216,2,96-0,751,Bernoulli,Diff-Means-Stnd,-0.6724232687169389
3757,0.03,2,9216,2,96-0,751,Bernoulli,Diff-Means-Frac-0.75,-1.0508355921358667
3758,0.03,2,9216,2,96-0,751,Bernoulli,LeastSqs-Prop,-2.7414810985322817
3759,0.03,2,9216,2,96-0,751,Bernoulli,LeastSqs-Num,2.1058111499061845
3760,0.03,2,9216,2,96-0,752,Bernoulli,Graph-Aware,0.04463016081402654
3761,0.03,2,9216,2,96-0,752,Bernoulli,Diff-Means-Stnd,-0.6789668178389476
3762,0.03,2,9216,2,96-0,752,Bernoulli,Diff-Means-Frac-0.75,-1.0491279898126193
3763,0.03,2,9216,2,96-0,752,Bernoulli,LeastSqs-Prop,-1.400574291354721
3764,0.03,2,9216,2,96-0,752,Bernoulli,LeastSqs-Num,2.4739362664951514
3765,0.03,2,9216,2,96-0,753,Bernoulli,Graph-Aware,-0.6755918088345912
3766,0.03,2,9216,2,96-0,753,Bernoulli,Diff-Means-Stnd,-0.6748970828990086
3767,0.03,2,9216,2,96-0,753,Bernoulli,Diff-Means-Frac-0.75,-1.0497738680491862
3768,0.03,2,9216,2,96-0,753,Bernoulli,LeastSqs-Prop,-2.270785321970259
3769,0.03,2,9216,2,96-0,753,Bernoulli,LeastSqs-Num,2.5729618064381246
3770,0.03,2,9216,2,96-0,754,Bernoulli,Graph-Aware,0.057584291211785835
3771,0.03,2,9216,2,96-0,754,Bernoulli,Diff-Means-Stnd,-0.6663319578494741
3772,0.03,2,9216,2,96-0,754,Bernoulli,Diff-Means-Frac-0.75,-1.0493683593343446
3773,0.03,2,9216,2,96-0,754,Bernoulli,LeastSqs-Prop,-2.0114565557222726
3774,0.03,2,9216,2,96-0,754,Bernoulli,LeastSqs-Num,1.2661756916168627
3775,0.03,2,9216,2,96-0,755,Bernoulli,Graph-Aware,0.15516971654911438
3776,0.03,2,9216,2,96-0,755,Bernoulli,Diff-Means-Stnd,-0.6624948199315143
3777,0.03,2,9216,2,96-0,755,Bernoulli,Diff-Means-Frac-0.75,-1.050314674368878
3778,0.03,2,9216,2,96-0,755,Bernoulli,LeastSqs-Prop,-2.3570146732273907
3779,0.03,2,9216,2,96-0,755,Bernoulli,LeastSqs-Num,1.3879008482950834
3780,0.03,2,9216,2,96-0,756,Bernoulli,Graph-Aware,-1.7422085714365054
3781,0.03,2,9216,2,96-0,756,Bernoulli,Diff-Means-Stnd,-0.674920250277321
3782,0.03,2,9216,2,96-0,756,Bernoulli,Diff-Means-Frac-0.75,-1.0479403125059463
3783,0.03,2,9216,2,96-0,756,Bernoulli,LeastSqs-Prop,-2.600850666379389
3784,0.03,2,9216,2,96-0,756,Bernoulli,LeastSqs-Num,2.311918090055157
3785,0.03,2,9216,2,96-0,757,Bernoulli,Graph-Aware,-0.40811477731035756
3786,0.03,2,9216,2,96-0,757,Bernoulli,Diff-Means-Stnd,-0.6590018827092332
3787,0.03,2,9216,2,96-0,757,Bernoulli,Diff-Means-Frac-0.75,-1.0505177955502734
3788,0.03,2,9216,2,96-0,757,Bernoulli,LeastSqs-Prop,-2.61774558510187
3789,0.03,2,9216,2,96-0,757,Bernoulli,LeastSqs-Num,1.5918003110212309
3790,0.03,2,9216,2,96-0,758,Bernoulli,Graph-Aware,-1.3314218166648617
3791,0.03,2,9216,2,96-0,758,Bernoulli,Diff-Means-Stnd,-0.6869616909544226
3792,0.03,2,9216,2,96-0,758,Bernoulli,Diff-Means-Frac-0.75,-1.049296682247163
3793,0.03,2,9216,2,96-0,758,Bernoulli,LeastSqs-Prop,-2.3949990402120833
3794,0.03,2,9216,2,96-0,758,Bernoulli,LeastSqs-Num,1.7269974068130516
3795,0.03,2,9216,2,96-0,759,Bernoulli,Graph-Aware,-1.856714777299737
3796,0.03,2,9216,2,96-0,759,Bernoulli,Diff-Means-Stnd,-0.6765024630998747
3797,0.03,2,9216,2,96-0,759,Bernoulli,Diff-Means-Frac-0.75,-1.0493407807555688
3798,0.03,2,9216,2,96-0,759,Bernoulli,LeastSqs-Prop,-2.114658286819535
3799,0.03,2,9216,2,96-0,759,Bernoulli,LeastSqs-Num,1.9457417418847123
3800,0.03,2,9216,2,96-0,760,Bernoulli,Graph-Aware,-0.47541579776156195
3801,0.03,2,9216,2,96-0,760,Bernoulli,Diff-Means-Stnd,-0.688614483423464
3802,0.03,2,9216,2,96-0,760,Bernoulli,Diff-Means-Frac-0.75,-1.050579158227421
3803,0.03,2,9216,2,96-0,760,Bernoulli,LeastSqs-Prop,-2.2424548189334232
3804,0.03,2,9216,2,96-0,760,Bernoulli,LeastSqs-Num,1.4470213967499406
3805,0.03,2,9216,2,96-0,761,Bernoulli,Graph-Aware,0.13043627382559578
3806,0.03,2,9216,2,96-0,761,Bernoulli,Diff-Means-Stnd,-0.6583754103344447
3807,0.03,2,9216,2,96-0,761,Bernoulli,Diff-Means-Frac-0.75,-1.0508408902080826
3808,0.03,2,9216,2,96-0,761,Bernoulli,LeastSqs-Prop,-2.297594972323795
3809,0.03,2,9216,2,96-0,761,Bernoulli,LeastSqs-Num,1.3047006796811795
3810,0.03,2,9216,2,96-0,762,Bernoulli,Graph-Aware,-1.933005738793372
3811,0.03,2,9216,2,96-0,762,Bernoulli,Diff-Means-Stnd,-0.6793431789018162
3812,0.03,2,9216,2,96-0,762,Bernoulli,Diff-Means-Frac-0.75,-1.0485401987570488
3813,0.03,2,9216,2,96-0,762,Bernoulli,LeastSqs-Prop,-2.0011055026511695
3814,0.03,2,9216,2,96-0,762,Bernoulli,LeastSqs-Num,1.600948105492704
3815,0.03,2,9216,2,96-0,763,Bernoulli,Graph-Aware,-0.04246471142364338
3816,0.03,2,9216,2,96-0,763,Bernoulli,Diff-Means-Stnd,-0.658808974553626
3817,0.03,2,9216,2,96-0,763,Bernoulli,Diff-Means-Frac-0.75,-1.047080848139485
3818,0.03,2,9216,2,96-0,763,Bernoulli,LeastSqs-Prop,-1.7332236702903558
3819,0.03,2,9216,2,96-0,763,Bernoulli,LeastSqs-Num,2.2749250153944764
3820,0.03,2,9216,2,96-0,764,Bernoulli,Graph-Aware,2.8868826321625467
3821,0.03,2,9216,2,96-0,764,Bernoulli,Diff-Means-Stnd,-0.668643927164485
3822,0.03,2,9216,2,96-0,764,Bernoulli,Diff-Means-Frac-0.75,-1.050112990313546
3823,0.03,2,9216,2,96-0,764,Bernoulli,LeastSqs-Prop,-1.75288153319736
3824,0.03,2,9216,2,96-0,764,Bernoulli,LeastSqs-Num,1.5439246378974454
3825,0.03,2,9216,2,96-0,765,Bernoulli,Graph-Aware,-0.7059412596703551
3826,0.03,2,9216,2,96-0,765,Bernoulli,Diff-Means-Stnd,-0.6678821184417785
3827,0.03,2,9216,2,96-0,765,Bernoulli,Diff-Means-Frac-0.75,-1.0495152203038112
3828,0.03,2,9216,2,96-0,765,Bernoulli,LeastSqs-Prop,-2.1849558503944855
3829,0.03,2,9216,2,96-0,765,Bernoulli,LeastSqs-Num,1.3053523258442274
3830,0.03,2,9216,2,96-0,766,Bernoulli,Graph-Aware,-2.1599871881367774
3831,0.03,2,9216,2,96-0,766,Bernoulli,Diff-Means-Stnd,-0.6835516404656333
3832,0.03,2,9216,2,96-0,766,Bernoulli,Diff-Means-Frac-0.75,-1.0471625384124492
3833,0.03,2,9216,2,96-0,766,Bernoulli,LeastSqs-Prop,-2.0779578378493473
3834,0.03,2,9216,2,96-0,766,Bernoulli,LeastSqs-Num,1.5070822838368327
3835,0.03,2,9216,2,96-0,767,Bernoulli,Graph-Aware,0.17329566648756425
3836,0.03,2,9216,2,96-0,767,Bernoulli,Diff-Means-Stnd,-0.675161625480314
3837,0.03,2,9216,2,96-0,767,Bernoulli,Diff-Means-Frac-0.75,-1.049584696880307
3838,0.03,2,9216,2,96-0,767,Bernoulli,LeastSqs-Prop,-1.765247999871307
3839,0.03,2,9216,2,96-0,767,Bernoulli,LeastSqs-Num,1.2645180734409687
3840,0.03,2,9216,2,96-0,768,Bernoulli,Graph-Aware,-0.5716862221092738
3841,0.03,2,9216,2,96-0,768,Bernoulli,Diff-Means-Stnd,-0.6686706899021223
3842,0.03,2,9216,2,96-0,768,Bernoulli,Diff-Means-Frac-0.75,-1.050697870990567
3843,0.03,2,9216,2,96-0,768,Bernoulli,LeastSqs-Prop,-2.827356080338443
3844,0.03,2,9216,2,96-0,768,Bernoulli,LeastSqs-Num,1.590234691368504
3845,0.03,2,9216,2,96-0,769,Bernoulli,Graph-Aware,1.2825452872336078
3846,0.03,2,9216,2,96-0,769,Bernoulli,Diff-Means-Stnd,-0.67681572197887
3847,0.03,2,9216,2,96-0,769,Bernoulli,Diff-Means-Frac-0.75,-1.0494511755147637
3848,0.03,2,9216,2,96-0,769,Bernoulli,LeastSqs-Prop,-2.4709530430345
3849,0.03,2,9216,2,96-0,769,Bernoulli,LeastSqs-Num,2.1435089618559324
3850,0.03,2,9216,2,96-0,770,Bernoulli,Graph-Aware,0.9760564040432291
3851,0.03,2,9216,2,96-0,770,Bernoulli,Diff-Means-Stnd,-0.6740159362446138
3852,0.03,2,9216,2,96-0,770,Bernoulli,Diff-Means-Frac-0.75,-1.050784210013825
3853,0.03,2,9216,2,96-0,770,Bernoulli,LeastSqs-Prop,-1.7777192717841594
3854,0.03,2,9216,2,96-0,770,Bernoulli,LeastSqs-Num,2.2284254774133294
3855,0.03,2,9216,2,96-0,771,Bernoulli,Graph-Aware,2.7475545989060235
3856,0.03,2,9216,2,96-0,771,Bernoulli,Diff-Means-Stnd,-0.657088534251631
3857,0.03,2,9216,2,96-0,771,Bernoulli,Diff-Means-Frac-0.75,-1.0492808388686996
3858,0.03,2,9216,2,96-0,771,Bernoulli,LeastSqs-Prop,-1.7788897886001607
3859,0.03,2,9216,2,96-0,771,Bernoulli,LeastSqs-Num,2.1575963914111793
3860,0.03,2,9216,2,96-0,772,Bernoulli,Graph-Aware,3.7919044466798493
3861,0.03,2,9216,2,96-0,772,Bernoulli,Diff-Means-Stnd,-0.6513306299287537
3862,0.03,2,9216,2,96-0,772,Bernoulli,Diff-Means-Frac-0.75,-1.0520194083290693
3863,0.03,2,9216,2,96-0,772,Bernoulli,LeastSqs-Prop,-2.143637604774708
3864,0.03,2,9216,2,96-0,772,Bernoulli,LeastSqs-Num,1.773084798118721
3865,0.03,2,9216,2,96-0,773,Bernoulli,Graph-Aware,-0.15847417093050623
3866,0.03,2,9216,2,96-0,773,Bernoulli,Diff-Means-Stnd,-0.6800390709189812
3867,0.03,2,9216,2,96-0,773,Bernoulli,Diff-Means-Frac-0.75,-1.0501876774721497
3868,0.03,2,9216,2,96-0,773,Bernoulli,LeastSqs-Prop,-2.2076824538791953
3869,0.03,2,9216,2,96-0,773,Bernoulli,LeastSqs-Num,1.9387004653884978
3870,0.03,2,9216,2,96-0,774,Bernoulli,Graph-Aware,2.2161066581518365
3871,0.03,2,9216,2,96-0,774,Bernoulli,Diff-Means-Stnd,-0.6729081236120906
3872,0.03,2,9216,2,96-0,774,Bernoulli,Diff-Means-Frac-0.75,-1.0529388846366774
3873,0.03,2,9216,2,96-0,774,Bernoulli,LeastSqs-Prop,-1.7236815759646595
3874,0.03,2,9216,2,96-0,774,Bernoulli,LeastSqs-Num,1.7765714533523291
3875,0.03,2,9216,2,96-0,775,Bernoulli,Graph-Aware,1.0636264411082528
3876,0.03,2,9216,2,96-0,775,Bernoulli,Diff-Means-Stnd,-0.6489549302358822
3877,0.03,2,9216,2,96-0,775,Bernoulli,Diff-Means-Frac-0.75,-1.0494316616126347
3878,0.03,2,9216,2,96-0,775,Bernoulli,LeastSqs-Prop,-1.8907215411189586
3879,0.03,2,9216,2,96-0,775,Bernoulli,LeastSqs-Num,1.7767242648366903
3880,0.03,2,9216,2,96-0,776,Bernoulli,Graph-Aware,-1.5838520595805299
3881,0.03,2,9216,2,96-0,776,Bernoulli,Diff-Means-Stnd,-0.6694848121900696
3882,0.03,2,9216,2,96-0,776,Bernoulli,Diff-Means-Frac-0.75,-1.0477058411972024
3883,0.03,2,9216,2,96-0,776,Bernoulli,LeastSqs-Prop,-2.5213004595627226
3884,0.03,2,9216,2,96-0,776,Bernoulli,LeastSqs-Num,1.3680113122151014
3885,0.03,2,9216,2,96-0,777,Bernoulli,Graph-Aware,0.40787011505316734
3886,0.03,2,9216,2,96-0,777,Bernoulli,Diff-Means-Stnd,-0.6577123286361912
3887,0.03,2,9216,2,96-0,777,Bernoulli,Diff-Means-Frac-0.75,-1.0505550288460053
3888,0.03,2,9216,2,96-0,777,Bernoulli,LeastSqs-Prop,-2.1893781829132015
3889,0.03,2,9216,2,96-0,777,Bernoulli,LeastSqs-Num,2.177759261294959
3890,0.03,2,9216,2,96-0,778,Bernoulli,Graph-Aware,0.19218692483537328
3891,0.03,2,9216,2,96-0,778,Bernoulli,Diff-Means-Stnd,-0.6756980384400171
3892,0.03,2,9216,2,96-0,778,Bernoulli,Diff-Means-Frac-0.75,-1.0489788084153235
3893,0.03,2,9216,2,96-0,778,Bernoulli,LeastSqs-Prop,-1.6758859630604188
3894,0.03,2,9216,2,96-0,778,Bernoulli,LeastSqs-Num,2.140077961772036
3895,0.03,2,9216,2,96-0,779,Bernoulli,Graph-Aware,-1.756835049426777
3896,0.03,2,9216,2,96-0,779,Bernoulli,Diff-Means-Stnd,-0.6697072826292796
3897,0.03,2,9216,2,96-0,779,Bernoulli,Diff-Means-Frac-0.75,-1.0491528641148418
3898,0.03,2,9216,2,96-0,779,Bernoulli,LeastSqs-Prop,-2.3887241503152277
3899,0.03,2,9216,2,96-0,779,Bernoulli,LeastSqs-Num,1.638046707864666
3900,0.03,2,9216,2,96-0,780,Bernoulli,Graph-Aware,2.09419054639068
3901,0.03,2,9216,2,96-0,780,Bernoulli,Diff-Means-Stnd,-0.6704390803678548
3902,0.03,2,9216,2,96-0,780,Bernoulli,Diff-Means-Frac-0.75,-1.050856756359462
3903,0.03,2,9216,2,96-0,780,Bernoulli,LeastSqs-Prop,-1.8141122963955132
3904,0.03,2,9216,2,96-0,780,Bernoulli,LeastSqs-Num,2.2241606323735326
