,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
4553,0.2,2,256,2,16-0,910,Bernoulli,LeastSqs-Prop,-1.300060121785055
4554,0.2,2,256,2,16-0,910,Bernoulli,LeastSqs-Num,1.3960355579034767
4555,0.2,2,256,2,16-0,911,Bernoulli,Graph-Aware,-1.570967050240811
4556,0.2,2,256,2,16-0,911,Bernoulli,Diff-Means-Stnd,-0.743800050520223
4557,0.2,2,256,2,16-0,911,Bernoulli,Diff-Means-Frac-0.75,-1.1355518877633335
4558,0.2,2,256,2,16-0,911,Bernoulli,LeastSqs-Prop,-1.0143417711480232
4559,0.2,2,256,2,16-0,911,Bernoulli,LeastSqs-Num,1.4209118917868178
4560,0.2,2,256,2,16-0,912,Bernoulli,Graph-Aware,-1.2149837819584994
4561,0.2,2,256,2,16-0,912,Bernoulli,Diff-Means-Stnd,-0.6414952776789763
4562,0.2,2,256,2,16-0,912,Bernoulli,Diff-Means-Frac-0.75,-1.1274684330836862
4563,0.2,2,256,2,16-0,912,Bernoulli,LeastSqs-Prop,-0.6571929218386586
4564,0.2,2,256,2,16-0,912,Bernoulli,LeastSqs-Num,1.4725846565898215
4565,0.2,2,256,2,16-0,913,Bernoulli,Graph-Aware,3.041181662953757
4566,0.2,2,256,2,16-0,913,Bernoulli,Diff-Means-Stnd,-0.6106356377501839
4567,0.2,2,256,2,16-0,913,Bernoulli,Diff-Means-Frac-0.75,-1.1464994244810005
4568,0.2,2,256,2,16-0,913,Bernoulli,LeastSqs-Prop,-0.8905601447653582
4569,0.2,2,256,2,16-0,913,Bernoulli,LeastSqs-Num,1.3405956685757707
4570,0.2,2,256,2,16-0,914,Bernoulli,Graph-Aware,3.6619392406267326
4571,0.2,2,256,2,16-0,914,Bernoulli,Diff-Means-Stnd,-0.6781609307240283
4572,0.2,2,256,2,16-0,914,Bernoulli,Diff-Means-Frac-0.75,-1.1257701557161686
4573,0.2,2,256,2,16-0,914,Bernoulli,LeastSqs-Prop,-1.3162589854839664
4574,0.2,2,256,2,16-0,914,Bernoulli,LeastSqs-Num,1.4523623257534275
4575,0.2,2,256,2,16-0,915,Bernoulli,Graph-Aware,0.48432727569781575
4576,0.2,2,256,2,16-0,915,Bernoulli,Diff-Means-Stnd,-0.6237362694784928
4577,0.2,2,256,2,16-0,915,Bernoulli,Diff-Means-Frac-0.75,-1.1193462121683573
4578,0.2,2,256,2,16-0,915,Bernoulli,LeastSqs-Prop,-1.2357580179494534
4579,0.2,2,256,2,16-0,915,Bernoulli,LeastSqs-Num,1.0285071849355978
4580,0.2,2,256,2,16-0,916,Bernoulli,Graph-Aware,-2.536910113856709
4581,0.2,2,256,2,16-0,916,Bernoulli,Diff-Means-Stnd,-0.7397246000042436
4582,0.2,2,256,2,16-0,916,Bernoulli,Diff-Means-Frac-0.75,-1.1480900498342859
4583,0.2,2,256,2,16-0,916,Bernoulli,LeastSqs-Prop,-1.6046574759802221
4584,0.2,2,256,2,16-0,916,Bernoulli,LeastSqs-Num,1.2428735593988602
4585,0.2,2,256,2,16-0,917,Bernoulli,Graph-Aware,1.7997309035566107
4586,0.2,2,256,2,16-0,917,Bernoulli,Diff-Means-Stnd,-0.7741017764951919
4587,0.2,2,256,2,16-0,917,Bernoulli,Diff-Means-Frac-0.75,-1.1464071865354786
4588,0.2,2,256,2,16-0,917,Bernoulli,LeastSqs-Prop,-0.7236874112770112
4589,0.2,2,256,2,16-0,917,Bernoulli,LeastSqs-Num,1.086631127904881
4590,0.2,2,256,2,16-0,918,Bernoulli,Graph-Aware,0.8231870914731656
4591,0.2,2,256,2,16-0,918,Bernoulli,Diff-Means-Stnd,-0.6933370928411162
4592,0.2,2,256,2,16-0,918,Bernoulli,Diff-Means-Frac-0.75,-0.6729885843109809
4593,0.2,2,256,2,16-0,918,Bernoulli,LeastSqs-Prop,-0.8360385224293706
4594,0.2,2,256,2,16-0,918,Bernoulli,LeastSqs-Num,1.398482269383991
4595,0.2,2,256,2,16-0,919,Bernoulli,Graph-Aware,-2.17338214311308
4596,0.2,2,256,2,16-0,919,Bernoulli,Diff-Means-Stnd,-0.7401859250484558
4597,0.2,2,256,2,16-0,919,Bernoulli,Diff-Means-Frac-0.75,-1.1228113053179103
4598,0.2,2,256,2,16-0,919,Bernoulli,LeastSqs-Prop,-1.6193933386023904
4599,0.2,2,256,2,16-0,919,Bernoulli,LeastSqs-Num,1.119520586743197
4600,0.2,2,256,2,16-0,920,Bernoulli,Graph-Aware,-0.714875038250485
4601,0.2,2,256,2,16-0,920,Bernoulli,Diff-Means-Stnd,-0.7249905800129924
4602,0.2,2,256,2,16-0,920,Bernoulli,Diff-Means-Frac-0.75,-1.1479694636374194
4603,0.2,2,256,2,16-0,920,Bernoulli,LeastSqs-Prop,-1.3056871122833063
4604,0.2,2,256,2,16-0,920,Bernoulli,LeastSqs-Num,1.6638403027733615
4605,0.2,2,256,2,16-0,921,Bernoulli,Graph-Aware,-0.3413627177927781
4606,0.2,2,256,2,16-0,921,Bernoulli,Diff-Means-Stnd,-0.7000832439663742
4607,0.2,2,256,2,16-0,921,Bernoulli,Diff-Means-Frac-0.75,-1.1315381144885304
4608,0.2,2,256,2,16-0,921,Bernoulli,LeastSqs-Prop,-1.4256682211182798
4609,0.2,2,256,2,16-0,921,Bernoulli,LeastSqs-Num,1.454896413346139
4610,0.2,2,256,2,16-0,922,Bernoulli,Graph-Aware,1.6223966837923764
4611,0.2,2,256,2,16-0,922,Bernoulli,Diff-Means-Stnd,-0.7334147278909786
4612,0.2,2,256,2,16-0,922,Bernoulli,Diff-Means-Frac-0.75,-1.1289781860170396
4613,0.2,2,256,2,16-0,922,Bernoulli,LeastSqs-Prop,-0.5260496055086027
4614,0.2,2,256,2,16-0,922,Bernoulli,LeastSqs-Num,1.6045333157149466
4615,0.2,2,256,2,16-0,923,Bernoulli,Graph-Aware,-2.7105728868752457
4616,0.2,2,256,2,16-0,923,Bernoulli,Diff-Means-Stnd,-0.7126820162067555
4617,0.2,2,256,2,16-0,923,Bernoulli,Diff-Means-Frac-0.75,-1.1165693947404043
4618,0.2,2,256,2,16-0,923,Bernoulli,LeastSqs-Prop,-1.5260406885305775
4619,0.2,2,256,2,16-0,923,Bernoulli,LeastSqs-Num,2.1210749233036026
4620,0.2,2,256,2,16-0,924,Bernoulli,Graph-Aware,-0.48976550540261654
4621,0.2,2,256,2,16-0,924,Bernoulli,Diff-Means-Stnd,-0.6838140848286697
4622,0.2,2,256,2,16-0,924,Bernoulli,Diff-Means-Frac-0.75,-1.1272031019705417
4623,0.2,2,256,2,16-0,924,Bernoulli,LeastSqs-Prop,-1.170872749693052
4624,0.2,2,256,2,16-0,924,Bernoulli,LeastSqs-Num,1.4891214343509702
4625,0.2,2,256,2,16-0,925,Bernoulli,Graph-Aware,-2.377337881329814
4626,0.2,2,256,2,16-0,925,Bernoulli,Diff-Means-Stnd,-0.6279194358870643
4627,0.2,2,256,2,16-0,925,Bernoulli,Diff-Means-Frac-0.75,-1.1105284007326497
4628,0.2,2,256,2,16-0,925,Bernoulli,LeastSqs-Prop,-0.9987066559551564
4629,0.2,2,256,2,16-0,925,Bernoulli,LeastSqs-Num,1.2161554866569944
4630,0.2,2,256,2,16-0,926,Bernoulli,Graph-Aware,3.0972793436506705
4631,0.2,2,256,2,16-0,926,Bernoulli,Diff-Means-Stnd,-0.6657238910755975
4632,0.2,2,256,2,16-0,926,Bernoulli,Diff-Means-Frac-0.75,-1.150620081350215
4633,0.2,2,256,2,16-0,926,Bernoulli,LeastSqs-Prop,-1.1637855581827223
4634,0.2,2,256,2,16-0,926,Bernoulli,LeastSqs-Num,1.348982633735058
4635,0.2,2,256,2,16-0,927,Bernoulli,Graph-Aware,-1.8232579820522083
4636,0.2,2,256,2,16-0,927,Bernoulli,Diff-Means-Stnd,-0.7065088417528497
4637,0.2,2,256,2,16-0,927,Bernoulli,Diff-Means-Frac-0.75,-1.1489439943603654
4638,0.2,2,256,2,16-0,927,Bernoulli,LeastSqs-Prop,-1.1714688643287665
4639,0.2,2,256,2,16-0,927,Bernoulli,LeastSqs-Num,1.9617561129790617
4640,0.2,2,256,2,16-0,928,Bernoulli,Graph-Aware,-2.1876478876357615
4641,0.2,2,256,2,16-0,928,Bernoulli,Diff-Means-Stnd,-0.7877317744475139
4642,0.2,2,256,2,16-0,928,Bernoulli,Diff-Means-Frac-0.75,-1.1550554229051724
4643,0.2,2,256,2,16-0,928,Bernoulli,LeastSqs-Prop,-1.1760457035853775
4644,0.2,2,256,2,16-0,928,Bernoulli,LeastSqs-Num,1.3009886727228024
4645,0.2,2,256,2,16-0,929,Bernoulli,Graph-Aware,0.5070389957523473
4646,0.2,2,256,2,16-0,929,Bernoulli,Diff-Means-Stnd,-0.6974602400107461
4647,0.2,2,256,2,16-0,929,Bernoulli,Diff-Means-Frac-0.75,-1.132513393792451
4648,0.2,2,256,2,16-0,929,Bernoulli,LeastSqs-Prop,-0.445611156781143
4649,0.2,2,256,2,16-0,929,Bernoulli,LeastSqs-Num,0.9036023589564774
4650,0.2,2,256,2,16-0,930,Bernoulli,Graph-Aware,4.8186136499568
4651,0.2,2,256,2,16-0,930,Bernoulli,Diff-Means-Stnd,-0.6956329257290479
4652,0.2,2,256,2,16-0,930,Bernoulli,Diff-Means-Frac-0.75,-1.1263284271450258
4653,0.2,2,256,2,16-0,930,Bernoulli,LeastSqs-Prop,-0.6341889709023816
4654,0.2,2,256,2,16-0,930,Bernoulli,LeastSqs-Num,0.983080118743759
4655,0.2,2,256,2,16-0,931,Bernoulli,Graph-Aware,-1.4319037233128642
4656,0.2,2,256,2,16-0,931,Bernoulli,Diff-Means-Stnd,-0.7359292323360893
4657,0.2,2,256,2,16-0,931,Bernoulli,Diff-Means-Frac-0.75,-1.1588631560240514
4658,0.2,2,256,2,16-0,931,Bernoulli,LeastSqs-Prop,-1.061815615831724
4659,0.2,2,256,2,16-0,931,Bernoulli,LeastSqs-Num,2.013319179972641
4660,0.2,2,256,2,16-0,932,Bernoulli,Graph-Aware,-2.5201259980109034
4661,0.2,2,256,2,16-0,932,Bernoulli,Diff-Means-Stnd,-0.686677514172876
4662,0.2,2,256,2,16-0,932,Bernoulli,Diff-Means-Frac-0.75,-1.1194688145036178
4663,0.2,2,256,2,16-0,932,Bernoulli,LeastSqs-Prop,-1.0398577499865311
4664,0.2,2,256,2,16-0,932,Bernoulli,LeastSqs-Num,1.6716096308231585
4665,0.2,2,256,2,16-0,933,Bernoulli,Graph-Aware,11.071947193240218
4666,0.2,2,256,2,16-0,933,Bernoulli,Diff-Means-Stnd,-0.6656387957996829
4667,0.2,2,256,2,16-0,933,Bernoulli,Diff-Means-Frac-0.75,-1.1335523978636566
4668,0.2,2,256,2,16-0,933,Bernoulli,LeastSqs-Prop,-1.2022822600219574
4669,0.2,2,256,2,16-0,933,Bernoulli,LeastSqs-Num,1.2856060013205208
4670,0.2,2,256,2,16-0,934,Bernoulli,Graph-Aware,-0.6747315865690555
4671,0.2,2,256,2,16-0,934,Bernoulli,Diff-Means-Stnd,-0.7515954855159226
4672,0.2,2,256,2,16-0,934,Bernoulli,Diff-Means-Frac-0.75,-1.132712662148898
4673,0.2,2,256,2,16-0,934,Bernoulli,LeastSqs-Prop,-0.9519179420004339
4674,0.2,2,256,2,16-0,934,Bernoulli,LeastSqs-Num,0.6853589682305088
4675,0.2,2,256,2,16-0,935,Bernoulli,Graph-Aware,2.1245002094996197
4676,0.2,2,256,2,16-0,935,Bernoulli,Diff-Means-Stnd,-0.7165670599746632
4677,0.2,2,256,2,16-0,935,Bernoulli,Diff-Means-Frac-0.75,-1.1106627220899716
4678,0.2,2,256,2,16-0,935,Bernoulli,LeastSqs-Prop,-0.8058530591593578
4679,0.2,2,256,2,16-0,935,Bernoulli,LeastSqs-Num,1.1637782768223661
4680,0.2,2,256,2,16-0,936,Bernoulli,Graph-Aware,-1.9207799648930801
4681,0.2,2,256,2,16-0,936,Bernoulli,Diff-Means-Stnd,-0.6779110854939717
4682,0.2,2,256,2,16-0,936,Bernoulli,Diff-Means-Frac-0.75,-1.1090903053783905
4683,0.2,2,256,2,16-0,936,Bernoulli,LeastSqs-Prop,-1.73089852418034
4684,0.2,2,256,2,16-0,936,Bernoulli,LeastSqs-Num,1.6145433277736017
4685,0.2,2,256,2,16-0,937,Bernoulli,Graph-Aware,-2.5207943753378306
4686,0.2,2,256,2,16-0,937,Bernoulli,Diff-Means-Stnd,-0.7066848850436583
4687,0.2,2,256,2,16-0,937,Bernoulli,Diff-Means-Frac-0.75,-1.129665948191236
4688,0.2,2,256,2,16-0,937,Bernoulli,LeastSqs-Prop,-1.4121934944523473
4689,0.2,2,256,2,16-0,937,Bernoulli,LeastSqs-Num,2.268300631021301
4690,0.2,2,256,2,16-0,938,Bernoulli,Graph-Aware,1.924434369068186
4691,0.2,2,256,2,16-0,938,Bernoulli,Diff-Means-Stnd,-0.6999262874645968
4692,0.2,2,256,2,16-0,938,Bernoulli,Diff-Means-Frac-0.75,-1.1376033578252585
4693,0.2,2,256,2,16-0,938,Bernoulli,LeastSqs-Prop,-0.9834174213825918
4694,0.2,2,256,2,16-0,938,Bernoulli,LeastSqs-Num,1.4109173021725225
4695,0.2,2,256,2,16-0,939,Bernoulli,Graph-Aware,-1.1407754531268872
4696,0.2,2,256,2,16-0,939,Bernoulli,Diff-Means-Stnd,-0.7122146013745541
4697,0.2,2,256,2,16-0,939,Bernoulli,Diff-Means-Frac-0.75,-1.127380759243068
4698,0.2,2,256,2,16-0,939,Bernoulli,LeastSqs-Prop,-1.0101319534920872
4699,0.2,2,256,2,16-0,939,Bernoulli,LeastSqs-Num,0.7551256916294894
4700,0.2,2,256,2,16-0,940,Bernoulli,Graph-Aware,1.0997352144625283
4701,0.2,2,256,2,16-0,940,Bernoulli,Diff-Means-Stnd,-0.7101346498101564
4702,0.2,2,256,2,16-0,940,Bernoulli,Diff-Means-Frac-0.75,-1.1251194911421585
4703,0.2,2,256,2,16-0,940,Bernoulli,LeastSqs-Prop,-0.6690332898472455
4704,0.2,2,256,2,16-0,940,Bernoulli,LeastSqs-Num,1.0012851119459028
4705,0.2,2,256,2,16-0,941,Bernoulli,Graph-Aware,-1.4704227379023727
4706,0.2,2,256,2,16-0,941,Bernoulli,Diff-Means-Stnd,-0.7193119677175563
4707,0.2,2,256,2,16-0,941,Bernoulli,Diff-Means-Frac-0.75,-1.1358966233749102
4708,0.2,2,256,2,16-0,941,Bernoulli,LeastSqs-Prop,-1.7449771258169282
4709,0.2,2,256,2,16-0,941,Bernoulli,LeastSqs-Num,1.627258008523277
4710,0.2,2,256,2,16-0,942,Bernoulli,Graph-Aware,-0.6997372579718684
4711,0.2,2,256,2,16-0,942,Bernoulli,Diff-Means-Stnd,-0.7068470021872599
4712,0.2,2,256,2,16-0,942,Bernoulli,Diff-Means-Frac-0.75,-1.1293968079680614
4713,0.2,2,256,2,16-0,942,Bernoulli,LeastSqs-Prop,-1.2584438452586164
4714,0.2,2,256,2,16-0,942,Bernoulli,LeastSqs-Num,0.15145389325141692
4715,0.2,2,256,2,16-0,943,Bernoulli,Graph-Aware,-0.5016272046993363
4716,0.2,2,256,2,16-0,943,Bernoulli,Diff-Means-Stnd,-0.6617142568174855
4717,0.2,2,256,2,16-0,943,Bernoulli,Diff-Means-Frac-0.75,-1.115481269960538
4718,0.2,2,256,2,16-0,943,Bernoulli,LeastSqs-Prop,-1.1597694415172162
4719,0.2,2,256,2,16-0,943,Bernoulli,LeastSqs-Num,1.046686103702132
4720,0.2,2,256,2,16-0,944,Bernoulli,Graph-Aware,0.5478647977447479
4721,0.2,2,256,2,16-0,944,Bernoulli,Diff-Means-Stnd,-0.6581545765285074
4722,0.2,2,256,2,16-0,944,Bernoulli,Diff-Means-Frac-0.75,-1.1237789715556936
4723,0.2,2,256,2,16-0,944,Bernoulli,LeastSqs-Prop,-1.0616345919279466
4724,0.2,2,256,2,16-0,944,Bernoulli,LeastSqs-Num,1.5997080561753048
4725,0.2,2,256,2,16-0,945,Bernoulli,Graph-Aware,-2.9699663723957848
4726,0.2,2,256,2,16-0,945,Bernoulli,Diff-Means-Stnd,-0.7633990113059855
4727,0.2,2,256,2,16-0,945,Bernoulli,Diff-Means-Frac-0.75,-1.121115939492233
4728,0.2,2,256,2,16-0,945,Bernoulli,LeastSqs-Prop,-1.2630953028830794
4729,0.2,2,256,2,16-0,945,Bernoulli,LeastSqs-Num,2.0768738147740273
4730,0.2,2,256,2,16-0,946,Bernoulli,Graph-Aware,0.27958016598507474
4731,0.2,2,256,2,16-0,946,Bernoulli,Diff-Means-Stnd,-0.7205083660212914
4732,0.2,2,256,2,16-0,946,Bernoulli,Diff-Means-Frac-0.75,-1.1395230677902524
4733,0.2,2,256,2,16-0,946,Bernoulli,LeastSqs-Prop,-1.1326062131854808
4734,0.2,2,256,2,16-0,946,Bernoulli,LeastSqs-Num,0.6200946234309451
4735,0.2,2,256,2,16-0,947,Bernoulli,Graph-Aware,-2.545565364812112
4736,0.2,2,256,2,16-0,947,Bernoulli,Diff-Means-Stnd,-0.7275609553144355
4737,0.2,2,256,2,16-0,947,Bernoulli,Diff-Means-Frac-0.75,-1.1190075308892815
4738,0.2,2,256,2,16-0,947,Bernoulli,LeastSqs-Prop,-1.1346599184113992
4739,0.2,2,256,2,16-0,947,Bernoulli,LeastSqs-Num,1.5995597744162482
4740,0.2,2,256,2,16-0,948,Bernoulli,Graph-Aware,-1.4297261330448694
4741,0.2,2,256,2,16-0,948,Bernoulli,Diff-Means-Stnd,-0.71826218309335
4742,0.2,2,256,2,16-0,948,Bernoulli,Diff-Means-Frac-0.75,-1.124412918630992
4743,0.2,2,256,2,16-0,948,Bernoulli,LeastSqs-Prop,-2.4594185758156137
4744,0.2,2,256,2,16-0,948,Bernoulli,LeastSqs-Num,3.314423024386252
4745,0.2,2,256,2,16-0,949,Bernoulli,Graph-Aware,-2.6376546398236576
4746,0.2,2,256,2,16-0,949,Bernoulli,Diff-Means-Stnd,-0.7187771684475137
4747,0.2,2,256,2,16-0,949,Bernoulli,Diff-Means-Frac-0.75,-1.1307331340033977
4748,0.2,2,256,2,16-0,949,Bernoulli,LeastSqs-Prop,-1.79027093174586
4749,0.2,2,256,2,16-0,949,Bernoulli,LeastSqs-Num,1.582802536417158
4750,0.2,2,256,2,16-0,950,Bernoulli,Graph-Aware,-0.07657231365981172
4751,0.2,2,256,2,16-0,950,Bernoulli,Diff-Means-Stnd,-0.7222205544348308
4752,0.2,2,256,2,16-0,950,Bernoulli,Diff-Means-Frac-0.75,-0.6284278505576035
4753,0.2,2,256,2,16-0,950,Bernoulli,LeastSqs-Prop,-0.8335206396241654
4754,0.2,2,256,2,16-0,950,Bernoulli,LeastSqs-Num,1.0392971827443869
4755,0.2,2,256,2,16-0,951,Bernoulli,Graph-Aware,-1.7122003927342022
4756,0.2,2,256,2,16-0,951,Bernoulli,Diff-Means-Stnd,-0.6866782909388632
4757,0.2,2,256,2,16-0,951,Bernoulli,Diff-Means-Frac-0.75,-1.1319199687431547
4758,0.2,2,256,2,16-0,951,Bernoulli,LeastSqs-Prop,-0.8807158568245854
4759,0.2,2,256,2,16-0,951,Bernoulli,LeastSqs-Num,1.687064224470015
4760,0.2,2,256,2,16-0,952,Bernoulli,Graph-Aware,-3.0045877521853623
4761,0.2,2,256,2,16-0,952,Bernoulli,Diff-Means-Stnd,-0.731934365554092
4762,0.2,2,256,2,16-0,952,Bernoulli,Diff-Means-Frac-0.75,-1.1466382123365464
4763,0.2,2,256,2,16-0,952,Bernoulli,LeastSqs-Prop,-1.0730983540694674
4764,0.2,2,256,2,16-0,952,Bernoulli,LeastSqs-Num,1.78383230428029
4765,0.2,2,256,2,16-0,953,Bernoulli,Graph-Aware,-1.3360389053765775
4766,0.2,2,256,2,16-0,953,Bernoulli,Diff-Means-Stnd,-0.7105739274921975
4767,0.2,2,256,2,16-0,953,Bernoulli,Diff-Means-Frac-0.75,-1.1471325011609035
4768,0.2,2,256,2,16-0,953,Bernoulli,LeastSqs-Prop,-1.5970928257233405
4769,0.2,2,256,2,16-0,953,Bernoulli,LeastSqs-Num,1.0022377341688995
4770,0.2,2,256,2,16-0,954,Bernoulli,Graph-Aware,-0.5029031718727346
4771,0.2,2,256,2,16-0,954,Bernoulli,Diff-Means-Stnd,-0.6565320077861052
4772,0.2,2,256,2,16-0,954,Bernoulli,Diff-Means-Frac-0.75,-1.1368014750884927
4773,0.2,2,256,2,16-0,954,Bernoulli,LeastSqs-Prop,-1.1871562722978395
4774,0.2,2,256,2,16-0,954,Bernoulli,LeastSqs-Num,1.4564477785123153
4775,0.2,2,256,2,16-0,955,Bernoulli,Graph-Aware,-0.3169845905812522
4776,0.2,2,256,2,16-0,955,Bernoulli,Diff-Means-Stnd,-0.6363425689423083
4777,0.2,2,256,2,16-0,955,Bernoulli,Diff-Means-Frac-0.75,-1.1145984467679777
4778,0.2,2,256,2,16-0,955,Bernoulli,LeastSqs-Prop,-1.170483054398555
4779,0.2,2,256,2,16-0,955,Bernoulli,LeastSqs-Num,1.1039082724874976
4780,0.2,2,256,2,16-0,956,Bernoulli,Graph-Aware,-1.9414122985043856
4781,0.2,2,256,2,16-0,956,Bernoulli,Diff-Means-Stnd,-0.7293523386990277
4782,0.2,2,256,2,16-0,956,Bernoulli,Diff-Means-Frac-0.75,-1.124674884618055
4783,0.2,2,256,2,16-0,956,Bernoulli,LeastSqs-Prop,-1.2233944767174978
4784,0.2,2,256,2,16-0,956,Bernoulli,LeastSqs-Num,2.083242641980212
4785,0.2,2,256,2,16-0,957,Bernoulli,Graph-Aware,-1.6100411727056119
4786,0.2,2,256,2,16-0,957,Bernoulli,Diff-Means-Stnd,-0.6542605340673832
4787,0.2,2,256,2,16-0,957,Bernoulli,Diff-Means-Frac-0.75,-1.1203491306422146
4788,0.2,2,256,2,16-0,957,Bernoulli,LeastSqs-Prop,-1.3578068395851401
4789,0.2,2,256,2,16-0,957,Bernoulli,LeastSqs-Num,1.1849135931353905
4790,0.2,2,256,2,16-0,958,Bernoulli,Graph-Aware,-0.05945020529244039
4791,0.2,2,256,2,16-0,958,Bernoulli,Diff-Means-Stnd,-0.7222507310728603
4792,0.2,2,256,2,16-0,958,Bernoulli,Diff-Means-Frac-0.75,-1.1253781472629278
4793,0.2,2,256,2,16-0,958,Bernoulli,LeastSqs-Prop,-0.8775141558735214
4794,0.2,2,256,2,16-0,958,Bernoulli,LeastSqs-Num,1.2212312977518447
4795,0.2,2,256,2,16-0,959,Bernoulli,Graph-Aware,-2.4929075969413175
4796,0.2,2,256,2,16-0,959,Bernoulli,Diff-Means-Stnd,-0.7157041808810404
4797,0.2,2,256,2,16-0,959,Bernoulli,Diff-Means-Frac-0.75,-1.1382553126646866
4798,0.2,2,256,2,16-0,959,Bernoulli,LeastSqs-Prop,-1.9033851664038817
4799,0.2,2,256,2,16-0,959,Bernoulli,LeastSqs-Num,1.4825794667107417
4800,0.2,2,256,2,16-0,960,Bernoulli,Graph-Aware,-3.0725784546324917
4801,0.2,2,256,2,16-0,960,Bernoulli,Diff-Means-Stnd,-0.6633205932480294
4802,0.2,2,256,2,16-0,960,Bernoulli,Diff-Means-Frac-0.75,-1.128793691068049
4803,0.2,2,256,2,16-0,960,Bernoulli,LeastSqs-Prop,-0.7870070357641433
4804,0.2,2,256,2,16-0,960,Bernoulli,LeastSqs-Num,1.47087228521518
4805,0.2,2,256,2,16-0,961,Bernoulli,Graph-Aware,-1.7803661956211911
4806,0.2,2,256,2,16-0,961,Bernoulli,Diff-Means-Stnd,-0.7284839105068036
4807,0.2,2,256,2,16-0,961,Bernoulli,Diff-Means-Frac-0.75,-1.1420370778649591
4808,0.2,2,256,2,16-0,961,Bernoulli,LeastSqs-Prop,-1.3262706441077239
4809,0.2,2,256,2,16-0,961,Bernoulli,LeastSqs-Num,0.8882150806184786
4810,0.2,2,256,2,16-0,962,Bernoulli,Graph-Aware,1.4733550531028348
4811,0.2,2,256,2,16-0,962,Bernoulli,Diff-Means-Stnd,-0.6765665034543883
4812,0.2,2,256,2,16-0,962,Bernoulli,Diff-Means-Frac-0.75,-1.1496009848824436
4813,0.2,2,256,2,16-0,962,Bernoulli,LeastSqs-Prop,-1.15452624420864
4814,0.2,2,256,2,16-0,962,Bernoulli,LeastSqs-Num,1.5919023722352346
4815,0.2,2,256,2,16-0,963,Bernoulli,Graph-Aware,-1.6160695435075323
4816,0.2,2,256,2,16-0,963,Bernoulli,Diff-Means-Stnd,-0.7159350026046422
4817,0.2,2,256,2,16-0,963,Bernoulli,Diff-Means-Frac-0.75,-1.1143282793473106
4818,0.2,2,256,2,16-0,963,Bernoulli,LeastSqs-Prop,-1.39360108460892
4819,0.2,2,256,2,16-0,963,Bernoulli,LeastSqs-Num,0.6542180833584884
4820,0.2,2,256,2,16-0,964,Bernoulli,Graph-Aware,-0.5482626893854141
4821,0.2,2,256,2,16-0,964,Bernoulli,Diff-Means-Stnd,-0.7462018552880614
4822,0.2,2,256,2,16-0,964,Bernoulli,Diff-Means-Frac-0.75,-1.1204000068531146
4823,0.2,2,256,2,16-0,964,Bernoulli,LeastSqs-Prop,-0.4922352059649477
4824,0.2,2,256,2,16-0,964,Bernoulli,LeastSqs-Num,1.195382785669115
4825,0.2,2,256,2,16-0,965,Bernoulli,Graph-Aware,-0.3667825167210997
4826,0.2,2,256,2,16-0,965,Bernoulli,Diff-Means-Stnd,-0.7100768577948665
4827,0.2,2,256,2,16-0,965,Bernoulli,Diff-Means-Frac-0.75,-1.1420579828300739
4828,0.2,2,256,2,16-0,965,Bernoulli,LeastSqs-Prop,-1.2382365402826552
4829,0.2,2,256,2,16-0,965,Bernoulli,LeastSqs-Num,1.56135335579015
4830,0.2,2,256,2,16-0,966,Bernoulli,Graph-Aware,-3.2586602869485386
4831,0.2,2,256,2,16-0,966,Bernoulli,Diff-Means-Stnd,-0.6726435938635454
4832,0.2,2,256,2,16-0,966,Bernoulli,Diff-Means-Frac-0.75,-1.134686304890862
4833,0.2,2,256,2,16-0,966,Bernoulli,LeastSqs-Prop,-1.6634326303315403
4834,0.2,2,256,2,16-0,966,Bernoulli,LeastSqs-Num,2.274698853777401
4835,0.2,2,256,2,16-0,967,Bernoulli,Graph-Aware,-1.0493040056828915
4836,0.2,2,256,2,16-0,967,Bernoulli,Diff-Means-Stnd,-0.6847445983807013
4837,0.2,2,256,2,16-0,967,Bernoulli,Diff-Means-Frac-0.75,-1.1356446360302592
4838,0.2,2,256,2,16-0,967,Bernoulli,LeastSqs-Prop,-1.009563550450233
4839,0.2,2,256,2,16-0,967,Bernoulli,LeastSqs-Num,1.5504914307191011
4840,0.2,2,256,2,16-0,968,Bernoulli,Graph-Aware,1.982564356615069
4841,0.2,2,256,2,16-0,968,Bernoulli,Diff-Means-Stnd,-0.7355490695785837
4842,0.2,2,256,2,16-0,968,Bernoulli,Diff-Means-Frac-0.75,-1.1172393256541504
4843,0.2,2,256,2,16-0,968,Bernoulli,LeastSqs-Prop,-0.25494028415227066
4844,0.2,2,256,2,16-0,968,Bernoulli,LeastSqs-Num,0.927684998547635
4845,0.2,2,256,2,16-0,969,Bernoulli,Graph-Aware,-2.3329121857876554
4846,0.2,2,256,2,16-0,969,Bernoulli,Diff-Means-Stnd,-0.7381636331213198
4847,0.2,2,256,2,16-0,969,Bernoulli,Diff-Means-Frac-0.75,-1.1205687771812922
4848,0.2,2,256,2,16-0,969,Bernoulli,LeastSqs-Prop,-1.1334926332371378
4849,0.2,2,256,2,16-0,969,Bernoulli,LeastSqs-Num,0.7304685365785779
4850,0.2,2,256,2,16-0,970,Bernoulli,Graph-Aware,0.4361926956977406
